country,year,Trawling_Hours
Round nose flounder Sea of Japan,1969,25197.1
Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska,1969,24219.79
Sablefish Pacific Coast,1969,25189.44
Sablefish Pacific Coast of Canada,1969,25261.98
Sailfin sandfish Sea of Japan North,1969,25765.79
Sailfish Eastern Atlantic,1969,25466.54
Sailfish Western Atlantic,1969,24651.27
Sandbar shark Atlantic,1969,25241.3
Sardine South Africa,1969,24730.14
School whiting Southeast Australia,1969,24637.19
Scup Northwestern Atlantic Coast,1969,26738.33
Sea mullet Queensland and New South Wales,1969,26600.9
Sea scallop Georges Bank and Mid-Atlantic Bight,1969,25908.62
Sea scallop Scallop Fishing Areas 16-20,1969,26738.79
Sea scallop Southern Gulf of St. Lawrence,1969,25817.12
Sea scallop St. Pierre Bank,1969,25301.74
Shallow water cape hake South Africa,1969,25502.02
Sharpchin rockfish Pacific Coast,1969,24632.15
Shortbelly rockfish Pacific Coast,1969,25982.01
Shortspine thornyhead Pacific Coast,1969,24847.29
Silver hake Gulf of Maine / Georges Bank,1969,26588.25
Silver hake Scotian Shelf and Bay of Fundy,1969,26205.8
Silver hake Southern Georges Bank / Mid-Atlantic,1969,25753.63
Skipjack tuna Central Western Pacific Ocean,1969,25597.29
Skipjack tuna Eastern Atlantic,1969,26311.81
Skipjack tuna Eastern Pacific,1969,25275.24
Skipjack tuna Indian Ocean,1969,26179.51
Skipjack tuna Western Atlantic,1969,24635.77
Smooth oreo Chatham Rise,1969,25001.31
Smooth oreo West end of Chatham Rise,1969,25266.79
Smooth skate Gulf of Maine / Georges Bank-Southern New England,1969,26215.73
Sockeye salmon Adams,1969,25797.61
Sockeye salmon Anadyr sockeye wild,1969,24699.9
Sockeye salmon Atnarko (Area 8),1969,24847.19
Sockeye salmon Birkenhead,1969,24651.17
Sockeye salmon Black Lake,1969,24142.86
Sockeye salmon Bowron,1969,25703.69
Sockeye salmon Branch,1969,24823.5
Sockeye salmon Chignik Lake,1969,26118.84
Sockeye salmon Chilko,1969,25364.77
Sockeye salmon Chilko South,1969,25249.84
Sockeye salmon Columbia R,1969,24609.98
Sockeye salmon Cultus,1969,24739.92
Sockeye salmon Early Upper Station,1969,24621.6
Sockeye salmon East Kamchatka sockeye wild,1969,23998.52
Sockeye salmon Egegik,1969,24672.83
Sockeye salmon Gates,1969,24380.32
Sockeye salmon Gates Channel,1969,26208.17
Sockeye salmon Horsefly,1969,25531.49
Sockeye salmon Igushik River,1969,24482.36
Sockeye salmon Japan High Seas catch sockeye hatchery,1969,26736.68
Sockeye salmon Japan High Seas catch sockeye wild,1969,25291.01
Sockeye salmon Kimsquit,1969,25300.52
Sockeye salmon Kitlope,1969,24696.01
Sockeye salmon Kvichak,1969,26140.45
Sockeye salmon Lake Washington,1969,26148.94
Sockeye salmon Late Stuart,1969,25764.91
Sockeye salmon Long Lake,1969,25142.63
Sockeye salmon Malina Lake,1969,24950.97
Sockeye salmon Mitchell,1969,25590.02
Sockeye salmon Nadina,1969,25510.11
Sockeye salmon Naknek,1969,24968.38
Sockeye salmon Nass,1969,25667.05
Sockeye salmon Nushagak,1969,26601.57
Sockeye salmon Nuyakuk,1969,25838.67
Sockeye salmon Okhotsk sockeye wild,1969,25285.32
Sockeye salmon Owikeno Lake,1969,25600.85
Sockeye salmon Pasagshak River,1969,24744.81
Sockeye salmon Pauls Bay Drainage,1969,26356.91
Sockeye salmon Pitt,1969,26016.24
Sockeye salmon Portage,1969,25610.23
Sockeye salmon Raft,1969,25104.03
Sockeye salmon Seymour,1969,25753.52
Sockeye salmon Skeena,1969,26122.54
Sockeye salmon Stellako,1969,26232.98
Sockeye salmon Togiak,1969,25190.18
Sockeye salmon Ugashik,1969,24544.8
Sockeye salmon Upper Cook Inlet,1969,25333.25
Sockeye salmon Weaver,1969,24682.42
Sockeye salmon Weaver Channel,1969,24756.98
Sockeye salmon West Kamchatka sockeye wild,1969,25081.83
Sockeye salmon Wood,1969,25637.24
Sockeye salmon fennell,1969,25248.94
Sockeye salmon harrison,1969,25658.39
Sockeye salmon scotch,1969,24870.29
Sockeye salmon shuswap,1969,25041.46
Softshell clam  Quebec Coastal Waters,1969,24850.45
South African abalone South Africa,1969,26239.73
South Pacific hake Central-Southern Chile,1969,24471.02
Southern bluefin tuna Southern Oceans,1969,25420.96
Spanish mackerel Gulf of Mexico,1969,24383.85
Spanish mackerel Southern Atlantic coast,1969,25358.71
Spiny dogfish Atlantic Coast,1969,26069.82
"Spiny dogfish Scotian Shelf, Bay of Fundy and Georges Bank",1969,26995.67
Splitnose rockfish Pacific Coast,1969,24615.53
Spotted spiny dogfish Pacific Coast,1969,24123.42
Sprat ICES 6-7abcfghijk,1969,24892.67
Spurdog Northeast Atlantic,1969,25326.11
Striped marlin Indian Ocean,1969,24232.96
Striped marlin Northeast Pacific,1969,25178.19
Striped marlin Western Pacific Ocean,1969,26128.92
Striped marlin Western and Central North Pacific,1969,25232.64
Summer flounder Mid-Atlantic Coast,1969,24732.21
Swordfish Eastern Pacific,1969,24323.55
Swordfish Indian Ocean,1969,24186.63
Swordfish Mediterranean Sea,1969,24401.27
Swordfish North Pacific Ocean,1969,24731.79
Swordfish Northern Atlantic,1969,24178.48
Swordfish South Atlantic,1969,24583.9
Tanner crab Bering Sea and Aleutian Islands,1969,25543.03
Tarakihi Sub-Antarctic,1969,26579.48
Thorny skate Grand Bank and St Pierre Bank,1969,25412.66
Thorny skate Gulf of Maine / Georges Bank-Southern New England,1969,25592.95
Tiger flathead Southeast Australia,1969,25570.09
Tilefish Gulf of Mexico,1969,25315.71
Tilefish Mid-Atlantic Coast,1969,24334.74
Tilefish Southern Atlantic coast,1969,26148.93
Trevally New Zealand Areas TRE 7,1969,24937.63
Turbot Black Sea,1969,25684.82
Turbot Kattegat and Skagerrak,1969,23770.01
Vermilion snapper Gulf of Mexico,1969,25858.21
Vermilion snapper Southern Atlantic coast,1969,25781.66
Walleye pollock Eastern Bering Sea,1969,26522.96
Walleye pollock Gulf of Alaska,1969,25702.59
Walleye pollock Northern Sea of Okhotsk,1969,25173.6
West coast rock lobster South Africa Area 7,1969,24395.38
West coast rock lobster South Africa Area 8,1969,26380.43
West coast rock lobster South Africa Areas 1-2,1969,26161.88
West coast rock lobster South Africa Areas 3-4,1969,25682.18
West coast rock lobster South Africa Areas 5-6,1969,24954.38
White hake Gulf of Maine / Georges Bank,1969,25910.88
White hake Northern Gulf of St. Lawrence,1969,25385.98
"White hake Scotian Shelf, Bay of Fundy and Georges Bank",1969,24494.42
White hake Southern Gulf of St. Lawrence,1969,24085.91
White hake St. Pierre Bank,1969,24912.27
White marlin Atlantic Ocean,1969,26060.21
Whiting Rockall Bank,1969,25882.08
Widow rockfish Pacific Coast,1969,24909.08
Winter flounder Georges Bank,1969,25939.94
Winter flounder Southern Gulf of St. Lawrence,1969,24309.17
Winter skate Gulf of Maine / Cape Hatteras,1969,25767.57
Witch flounder Gulf of St. Lawrence,1969,25403.28
Witch flounder ICES 3a-4-7d,1969,25210.71
Yelloweye rockfish Pacific Coast,1969,25394.39
Yelloweye rockfish Pacific Coast of Canada (Inside),1969,25051.89
Yellowfin sole Bering Sea and Aleutian Islands,1969,24272.21
Yellowfin tuna Atlantic Ocean,1969,26057.63
Yellowfin tuna Central Western Pacific Ocean,1969,24880.48
Yellowfin tuna Eastern Pacific,1969,25726.97
Yellowfin tuna Indian Ocean,1969,24855.6
Yellowtail flounder Georges Bank,1969,26215.89
Yellowtail flounder Grand Banks,1969,25732.51
Yellowtail rockfish Northern Pacific Coast,1969,26195.5
Yellowtail snapper Southern Atlantic coast and Gulf of Mexico,1969,24311.09
Acadian redfish Gulf of Maine / Georges Bank,1970,24599.96
Acadian redfish NAFO Division 2J3K,1970,25796.7
Acadian redfish NAFO Division 3LNO and Units 1 and 2,1970,24497.19
Acadian redfish Unit 3,1970,24238.78
Alaska skate Bering Sea and Aleutian Islands,1970,25367.87
Albacore tuna Indian Ocean,1970,24699.88
Albacore tuna Mediterranean Sea,1970,26319.34
Albacore tuna North Pacific Ocean,1970,25411.88
Albacore tuna Northern Atlantic,1970,24868.44
Albacore tuna South Atlantic,1970,25399.37
Albacore tuna South Pacific Ocean,1970,25666.26
American lobster Gaspe (LFA 19-21),1970,25532.27
American lobster Lobster Fishing Area 34,1970,26351.26
American lobster Lobster Fishing Area 41,1970,25533.66
American lobster Lobster Fishing Areas 3-14,1970,25685.1
American lobster Lobster Fishing Areas 35-38,1970,25080.34
American lobster Magdalen Islands (LFA 22),1970,26285.71
American lobster Southern Gulf of St. Lawrence,1970,24567.32
American plaice Flemish Cap,1970,24840.59
American plaice Grand Banks,1970,26539.82
American plaice Gulf of Maine / Georges Bank,1970,25592.81
American plaice Labrador - NE Newfoundland,1970,26310.16
American plaice Scotian Shelf and Bay of Fundy,1970,25539.1
American plaice Southern Gulf of St. Lawrence,1970,25676.38
American plaice St. Pierre Bank,1970,25917.88
Anchovy Northern Spain,1970,24883.71
Anchovy South Africa,1970,25026.43
Arrowtooth flounder Gulf of Alaska,1970,25101.44
Arrowtooth flounder Pacific Coast,1970,24615.49
Atlantic bluefin tuna Eastern Atlantic,1970,25513.65
Atlantic bluefin tuna Western Atlantic,1970,25299.22
Atlantic butterfish Gulf of Maine / Cape Hatteras,1970,25250.63
Atlantic cod Celtic Sea,1970,26058.04
Atlantic cod Eastern Baltic,1970,25142.66
Atlantic cod Eastern Scotian Shelf,1970,24583.1
Atlantic cod Faroe Bank,1970,25201.81
Atlantic cod Faroe Plateau,1970,25125.61
Atlantic cod Flemish Cap,1970,25969.94
Atlantic cod ICES 3a(west)-4-7d,1970,26167.24
Atlantic cod Iceland Grounds,1970,24890.91
Atlantic cod Irish Sea,1970,25164.81
Atlantic cod NAFO 1abdce,1970,26385.25
Atlantic cod NAFO 1f and ICES 14,1970,24517.66
Atlantic cod NAFO Subarea 1 (inshore),1970,24148.77
Atlantic cod North-East Arctic,1970,24698.97
Atlantic cod Northern Gulf of St. Lawrence,1970,24711.05
Atlantic cod Southern Grand Banks,1970,25074.9
Atlantic cod Southern Gulf of St. Lawrence,1970,25532.26
Atlantic cod Southern Labrador-Eastern Newfoundland,1970,24579.37
Atlantic cod St. Pierre Bank,1970,24713.22
Atlantic cod Western Baltic,1970,25855.73
"Atlantic cod Western Scotian Shelf, Bay of Fundy and Gulf of Maine",1970,25371.41
Atlantic halibut Gulf of Maine / Georges Bank,1970,25617.09
Atlantic halibut Scotian Shelf and Southern Grand Banks,1970,24249.17
Atlantic menhaden Atlantic,1970,25336.38
Atlantic sharpnose shark Atlantic,1970,24831.54
Atlantic surfclam Mid-Atlantic Coast,1970,25157.83
Atlantic wolffish Gulf of Maine / Georges Bank,1970,24314.16
Aurora rockfish Pacific Coast,1970,26111.11
Australian salmon New Zealand,1970,25907.99
Barndoor skate Gulf of Maine / Georges Bank-Southern New England,1970,23271.06
Big skate Hecate Strait,1970,25711.03
Big skate Queen Charlotte Sound,1970,24586.82
Big skate West Coast of Vancouver Island,1970,24998.12
Bigeye tuna Atlantic Ocean,1970,26350.05
Bigeye tuna Central Western Pacific Ocean,1970,25125.13
Bigeye tuna Eastern Pacific,1970,25474.49
Bigeye tuna Indian Ocean,1970,24936.48
Bight redfish Southeast Australia,1970,25616.19
Black cardinalfish East coast of North Island,1970,26320.36
Black marlin Indian Ocean,1970,24509.46
Black rockfish California,1970,26225.55
Black rockfish Oregon Coast,1970,26395.28
Black rockfish Washington,1970,25605.7
Black sea bass Mid-Atlantic Coast,1970,26015.45
Black sea bass South Atlantic,1970,25653.32
Blackgill rockfish Pacific Coast,1970,25736.24
Blacknose shark Atlantic,1970,24578.06
Blue crab Chesapeake Bay,1970,26074.27
Blue grenadier New South Wales to Western Australia,1970,25170.4
Blue ling ICES 5b-6-7,1970,26542.98
Blue marlin Atlantic Ocean,1970,26074.52
Blue marlin Pacific Ocean,1970,25549.13
Blue rockfish California,1970,25735.87
Bluenose New Zealand,1970,25685.98
Bocaccio British Columbia Waters,1970,25956.95
Bocaccio Southern Pacific Coast,1970,25189.14
Bonnethead shark Atlantic,1970,25592.11
Brill Baltic Areas 22-32,1970,24864.01
Brill ICES 3a-4-7d,1970,24892.93
Brown rockfish Pacific Coast,1970,26198.79
Brown tiger shrimp Northern Australia,1970,25581.53
Cabezon Northern California,1970,26173.63
Cabezon Southern California,1970,25418.13
California scorpionfish Southern California,1970,26877.89
Canary rockfish Pacific Coast,1970,25962.82
Canary rockfish West Coast of Vancouver Island and Strait of Georgia and Queen Charlotte Islands,1970,24574.14
Cape horse mackerel South Africa South coast,1970,24344.25
Capelin Gulf of St. Lawrence,1970,25642.45
Chilean herring Central-Southern Chile,1970,26513.17
Chilean jack mackerel Chilean EEZ and offshore,1970,24845.4
Chilipepper Southern Pacific Coast,1970,25511.6
China rockfish Central Pacific Coast,1970,25386.64
China rockfish Northern Pacific Coast,1970,25287.29
China rockfish Southern Pacific Coast,1970,25069.54
Chub mackerel Pacific Coast of Japan,1970,25559.24
Chum salmon AK Pen Southeastern and South-central Districts,1970,24766.84
Chum salmon AK Pen Southwestern and Unimak Districts,1970,25910.22
Chum salmon Amur chum wild,1970,26487.86
Chum salmon Anadyr chum wild,1970,25839.37
Chum salmon Area 10,1970,24794.89
Chum salmon Area 6,1970,26300.54
Chum salmon Area 8,1970,26568.02
Chum salmon Area 9,1970,26133.96
Chum salmon Bear River,1970,26347.53
"Chum salmon Bechevin, Swanson (Northwestern District)",1970,25465.87
Chum salmon CaribouFlats,1970,25527.45
Chum salmon Chignik Central District,1970,25267.09
Chum salmon Chignik Eastern District,1970,24974.12
Chum salmon Chignik Western District,1970,25383.16
Chum salmon Cinder River,1970,24978.28
Chum salmon Columbia R,1970,25356.37
Chum salmon Dogfish Lagoon,1970,24855.11
Chum salmon East Kamchatka chum wild,1970,26135.4
Chum salmon Golovin,1970,25911.02
Chum salmon Goodnews River,1970,24612.23
Chum salmon Grays Harbour,1970,25509.7
Chum salmon Hood Canal,1970,25801.67
Chum salmon Inner South Coast (Fraser plus Mainland),1970,25534.57
"Chum salmon Izembek, Moffet (Northwestern District)",1970,24843.33
Chum salmon Japan High Seas catch chum hatchery,1970,25175.5
Chum salmon Japan High Seas catch chum wild,1970,25622.02
Chum salmon Japan coastal chum hatchery,1970,24942.73
Chum salmon Juan de Fuca Straits,1970,25995.07
Chum salmon Kadashan Creek,1970,25377.47
Chum salmon Kanektok River,1970,25818.83
Chum salmon Kotzebue Sound,1970,25139.86
Chum salmon Kuskokwim,1970,25377.8
Chum salmon Kwiniuk and Tubutulik Rivers (Norton Sound),1970,26604.16
Chum salmon NelsonLagoon,1970,26880.8
Chum salmon Nooksack and Samish Rivers,1970,25628.83
Chum salmon Norton Bay,1970,25292.09
Chum salmon Norton Sound District 1,1970,25648.82
Chum salmon Okhotsk chum wild,1970,24908.07
Chum salmon PMollerBt,1970,25808.1
Chum salmon Perryville District,1970,24547.96
Chum salmon Port Dick and Island Creek,1970,25953.78
Chum salmon Port Graham,1970,26402.78
Chum salmon PortHeiden,1970,24935.1
Chum salmon Primorye chum wild,1970,26101.78
Chum salmon Shaktoolik,1970,24810.46
Chum salmon Skagit River,1970,25582.28
Chum salmon South Sound Fall Run,1970,26325.43
Chum salmon South Sound Summer Run,1970,25152.43
Chum salmon South Sound Winter Run,1970,24541.59
Chum salmon Stillaguamish and Snohomish Rivers,1970,24671.34
Chum salmon ThreeHills,1970,25274.08
Chum salmon Unalakleet,1970,25778.07
Chum salmon Upper Cook Inlet,1970,25353.58
Chum salmon West Kamchatka chum wild,1970,24635.66
Chum salmon Willapa Bay,1970,24928.83
Chum salmon Yukon River Fall Run,1970,24943.72
Chum salmon Yukon River Summer Run,1970,26463.01
Cobia Gulf of Mexico,1970,24461.93
Cobia Southern Atlantic coast,1970,23866.1
Common gemfish New Zealand,1970,24237.88
Common gemfish Southeast Australia,1970,25474.12
Common sole Celtic Sea,1970,24852.21
Common sole ICES 7bc,1970,24646.4
Common sole Irish Sea,1970,25060.47
Common sole North Sea,1970,25429.95
Common sole Western English Channel,1970,24458.95
Copper rockfish Pacific Coast,1970,25434.25
Cowcod Southern California,1970,26113.14
Cusk Western Scotian Shelf,1970,24884.75
Dab Baltic Areas 22-32,1970,25125.95
Dab ICES 3a-4,1970,26063.24
Darkblotched rockfish Pacific Coast,1970,25288.73
Deep water cape hake South Africa,1970,24672.32
Deepwater redfish NAFO Divisions 2J3K-3LNO,1970,24389.89
Deepwater redfish Units 1 and 2,1970,24120.37
Dover sole Pacific Coast,1970,24652.14
Dredge oyster Foveax Strait,1970,25755.11
Dusky shark Gulf of Mexico and Atlantic,1970,24327.17
English sole Hecate Strait,1970,26200.76
English sole Pacific Coast,1970,25898.85
Eulachon Pacific Coast of Canada Central Coast Designatable Unit,1970,25668.59
Eulachon Pacific Coast of Canada Fraser River Designatable Unit,1970,24573.35
Eulachon Pacific Coast of Canada Nass / Skeena Designatable Unit,1970,25690.49
European flounder ICES 3a-4,1970,25613.52
European plaice ICES 7bc,1970,25722.61
European plaice North Sea,1970,24521.49
Gag Gulf of Mexico,1970,24522.07
Gag Southern Atlantic coast,1970,24905.5
Giant stargazer NZ Area STA7,1970,25137.45
Golden redfish ICES 5-6-12-14,1970,25025.64
Goliath grouper Southern Atlantic coast and Gulf of Mexico,1970,25848.06
Gopher rockfish Southern Pacific Coast,1970,25757.55
Gray triggerfish Gulf of Mexico,1970,25040.56
Greater amberjack Gulf of Mexico,1970,25406.46
Greater amberjack Southern Atlantic coast,1970,26246.73
Greater silver smelt ICES 6b-7-8-9-10-12,1970,25924.01
Greenland halibut Bering Sea and Aleutian Islands,1970,24890.48
Greenland halibut Gulf of St. Lawrence,1970,24589.27
Greenland halibut ICES 5-6-12-14,1970,25872.91
Greenland halibut Labrador Shelf - Grand Banks,1970,25125.27
Greenland halibut North-East Arctic,1970,24874.27
Greenspotted rockfish Northern Pacific Coast,1970,25990.2
Greenspotted rockfish Southern Pacific Coast,1970,24018.07
